0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,,,,,
STEARETH-8,STEARETH-8,,Low risk,Low,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING"
STEARIC HYDRAZIDE,STEARIC HYDRAZIDE,,,Low,NOT REPORTED,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,NOT REPORTED
STEARETH-80,STEARETH-80,,Low risk,Low,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"CLEANSING, SURFACTANT - CLEANSING"
STEAROAMPHOACETIC ACID,STEAROAMPHOACETIC ACID,,Low risk,Low risk,Stabilizer,,CosIng Inventory,0,0.05-1%,0.05-1%,0.05-0.5%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING"
STEARONE,STEARONE,,Low risk,Low risk,Thickener,,CosIng Inventory,0,0.1-3%,0.1-3%,0.1-1%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,VISCOSITY CONTROLLING
STEAROXYPROPYL DIMETHYLAMINE,STEAROXYPROPYL DIMETHYLAMINE,,,Low,HAIR CONDITIONING,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,HAIR CONDITIONING
STEAROXYPROPYLTRIMONIUM CHLORIDE,STEAROXYPROPYLTRIMONIUM CHLORIDE,,Low risk,Low,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING"
STEAROYL EPOXY RESIN,STEAROYL EPOXY RESIN,,Low risk,Low risk,Texture Enhancer,,CosIng Inventory,0,0.5-5%,0.5-5%,0.5-2%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FILM FORMING
STEAROYL GLUTAMIC ACID,STEAROYL GLUTAMIC ACID,,Low risk,Low risk,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"CLEANSING, HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT - CLEANSING"
STEAROXYTRIMETHYLSILANE,STEAROXYTRIMETHYLSILANE,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,-0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT"
STEAROYL INULIN,STEAROYL INULIN,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,-0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING"
STEARIC ACID,STEARIC ACID,,Low risk,Low,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"CLEANSING, EMULSION STABILISING, FRAGRANCE, REFATTING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING"
STEAROYL LEUCINE,STEAROYL LEUCINE,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING"
STEAROYL LACTYLIC ACID,STEAROYL LACTYLIC ACID,,Low risk,Low risk,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING"
STEAROYL PG-TRIMONIUM CHLORIDE,STEAROYL PG-TRIMONIUM CHLORIDE,,Low risk,Low risk,Stabilizer,,CosIng Inventory,0,0.05-1%,0.05-1%,0.05-0.5%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"ANTISTATIC, HAIR CONDITIONING"
STEAROYL SARCOSINE,STEAROYL SARCOSINE,,Low risk,Low,Stabilizer,,CosIng Inventory,0,0.05-1%,0.05-1%,0.05-0.5%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"ANTISTATIC, CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING"
STEAROPTENES,STEAROPTENES,,High risk,Low risk,Fragrance,,CosIng Inventory,0,0.05-2%,0.05-2%,Not approved,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,PERFUMING
STEARTRIMONIUM CHLORIDE,STEARTRIMONIUM CHLORIDE,,Low risk,Low,Stabilizer,,CosIng Inventory,0,0.05-1%,0.05-1%,0.05-0.5%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"ANTISTATIC, HAIR CONDITIONING, PRESERVATIVE"
STEARTRIMONIUM BROMIDE,STEARTRIMONIUM BROMIDE,,Low risk,Low,Stabilizer,,CosIng Inventory,0,0.05-1%,0.05-1%,0.05-0.5%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"ANTISTATIC, HAIR CONDITIONING, PRESERVATIVE"
STEARTRIMONIUM SACCHARINATE,STEARTRIMONIUM SACCHARINATE,,Low risk,Low risk,Stabilizer,,CosIng Inventory,0,0.05-1%,0.05-1%,0.05-0.5%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"ANTISTATIC, HAIR CONDITIONING"
STEARYL ACETYL GLUTAMATE,STEARYL ACETYL GLUTAMATE,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING"
STEARYL ACRYLATE,STEARYL ACRYLATE,,,Low risk,NOT REPORTED,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,NOT REPORTED
STEARYL ACRYLATE/VA COPOLYMER,STEARYL ACRYLATE/VA COPOLYMER,,Low risk,Low risk,Texture Enhancer,,CosIng Inventory,0,0.5-5%,0.5-5%,0.5-2%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FILM FORMING
STEARTRIMONIUM HYDROXYETHYL HYDROLYZED COLLAGEN,STEARTRIMONIUM HYDROXYETHYL HYDROLYZED COLLAGEN,,Low risk,Low,Stabilizer,,CosIng Inventory,0,0.05-1%,0.05-1%,0.05-0.5%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING"
STEARYL ALCOHOL,STEARYL ALCOHOL,,Low risk,Low,Stabilizer,,CosIng Inventory,0,0.05-1%,0.05-1%,0.05-0.5%,,,,0.0,0.2,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"EMULSION STABILISING, FRAGRANCE, OPACIFYING, REFATTING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING, SURFACTANT - FOAM BOOSTING, VISCOSITY CONTROLLING"
STEAROYL STEARAMIDE MEA,STEAROYL STEARAMIDE MEA,,Low risk,Low risk,Humectant,,CosIng Inventory,0,1-20%,1-20%,1-10%,,,,1.0,1.0,0.2,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,0.2,,1.0,,0.2,,1.0,,1.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,,,,,,,"HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING"
STEARYL ACETYL GLUTAMINATE,STEARYL ACETYL GLUTAMINATE,,Low risk,Low risk,Humectant,,CosIng Inventory,0,1-20%,1-20%,1-10%,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,,,,,,,"HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT"
STEARYL AMINOPROPYL METHICONE,STEARYL AMINOPROPYL METHICONE,,Low risk,Low risk,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"HAIR CONDITIONING, SKIN CONDITIONING - EMOLLIENT"
STEARYL BEHENATE,STEARYL BEHENATE,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,-0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT"
STEARYL CANNABIS SEEDATE,STEARYL CANNABIS SEEDATE,,Low risk,Low risk,Texture Enhancer,,CosIng Inventory,0,0.5-5%,0.5-5%,0.5-2%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"FILM FORMING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACE MODIFIER"
STEARYL BETAINATE MESYLATE,STEARYL BETAINATE MESYLATE,,,Low risk,HAIR CONDITIONING,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,HAIR CONDITIONING
STEARYL CEROTATE/CARNAUBATE,STEARYL CEROTATE/CARNAUBATE,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,SKIN CONDITIONING
STEARYL ERUCAMIDE,STEARYL ERUCAMIDE,,Low risk,Low risk,Thickener,,CosIng Inventory,0,0.1-3%,0.1-3%,0.1-1%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"OPACIFYING, VISCOSITY CONTROLLING"
STEARYL CITRATE,STEARYL CITRATE,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,-0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT"
STEARYL BENZOATE,STEARYL BENZOATE,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT"
STEARYL GALLATE,STEARYL GALLATE,,Low risk,Low risk,Active - Antioxidant,,CosIng Inventory,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,ANTIOXIDANT
